order_id,customer_id,city,state,pincode,correct_pincode,entered_address,corrected_address,correction_required,correction_type,correction_source,delivery_zone,address_accuracy_score,delivery_success,correction_timestamp,week_number,month,year
ORD005528,CUST02464,Kolkata,West Bengal,700046,700046,"304, Golden Street, T Nagar, Kolkata (no landmark)","304, Golden Street, T Nagar, Kolkata",True,Missing Landmark,GPS Verification,Zone C,75.7,True,2024-08-19 14:54:00,34,8,2024
ORD005529,CUST00535,Ahmedabad,Gujarat,380059,380059,"483, Golden Colony, Kothrud, Ahmedabad","483, Golden Colony, Kothrud, Ahmedabad",False,None,None,Zone B,91.84,True,2024-11-08 17:32:00,45,11,2024
ORD005530,CUST03119,Vadodara,Gujarat,390001,390001,"67, Golden Marg","67, Golden Marg, Bodakdev, Vadodara",True,Incomplete Address,GPS Verification,Zone C,43.02,False,2024-03-01 16:59:00,9,3,2024
ORD005531,CUST00576,Hyderabad,Telangana,500032,500032,"52, Park Nagar, Koramangala, Nagpur","244, Shanti Lane, Deccan, Hyderabad",True,Duplicate Address,Postal Database,Zone C,69.96,True,2024-01-18 07:28:00,3,1,2024
ORD005532,CUST03843,Jaipur,Madhya Pradesh,302001,302001,"889, Sunrise Avenue, Lajpat Nagar, Jaipur | State: Madhya Pradesh","889, Sunrise Avenue, Lajpat Nagar, Jaipur",True,Wrong City-State,AI Model,Zone E,35.87,False,2024-06-16 11:09:00,24,6,2024
ORD005533,CUST02268,Mumbai,Maharashtra,400051,400051,"9, Malviya Nagar, Mumbai","9, Shanti Colony, Malviya Nagar, Mumbai",True,Missing Locality,AI Model,Zone B,68.69,False,2024-11-27 01:54:00,48,11,2024
ORD005534,CUST03443,Ahmedabad,Gujarat,390001,380001,"135, Royal Nagar, Vaishali Nagar, Ahmedabad","135, Royal Nagar, Vaishali Nagar, Ahmedabad",True,Pincode Mismatch,Postal Database,Zone D,45.15,False,2024-11-16 15:04:00,46,11,2024
ORD005535,CUST02846,Bhopal,Unknown State,462001,462001,"152, Park Nagar, Jubilee Hills, Bhopal | State: Unknown State","152, Park Nagar, Jubilee Hills, Bhopal",True,Wrong City-State,Postal Database,Zone B,48.3,False,2024-12-04 03:54:00,49,12,2024
ORD005536,CUST00758,Delhi,Delhi,110001,110001,"801, Green Valley Nagar, Whitefield, Delhi","801, Green Valley Nagar, Whitefield, Delhi",False,None,None,Zone C,97.91,True,2024-12-31 19:38:00,1,12,2024
ORD005537,CUST01159,Hyderabad,Telangana,520001,500001,"915, Green Valley Street, Banjara Hills, Hyderabad","915, Green Valley Street, Banjara Hills, Hyderabad",True,Pincode Mismatch,Customer Feedback,Zone A,36.3,True,2024-09-17 00:51:00,38,9,2024
ORD005538,CUST01024,Nagpur,Maharashtra,440001,440001,"864, Golden Street, New Alipore, Nagpur (no landmark)","864, Golden Street, New Alipore, Nagpur",True,Missing Landmark,GPS Verification,Zone B,83.28,True,2024-12-19 16:37:00,51,12,2024
ORD005539,CUST02118,Pune,Maharashtra,411014,411014,"283, HSR Layout, Pune","283, Silver Avenue, HSR Layout, Pune",True,Missing Locality,Manual Review,Zone A,60.08,True,2024-09-01 21:31:00,35,9,2024
ORD005540,CUST03406,Coimbatore,Tamil Nadu,641001,641001,"182, Green Valley Avenue, T Nagar, Coimbatore","182, Green Valley Avenue, T Nagar, Coimbatore",False,None,None,Zone A,93.7,True,2024-08-09 10:28:00,32,8,2024
ORD005541,CUST00263,Chennai,Tamil Nadu,600020,600020,"155, Green Valley Avenue, Behala, Chennai","155, Green Valley Avenue, Behala, Chennai",False,None,None,Zone C,92.9,True,2024-01-29 21:08:00,5,1,2024
ORD005542,CUST01597,Nagpur,Maharashtra,440001,440001,"929, Sunrise Nagar, Koregaon Park, Nagpur","929, Sunrise Nagar, Koregaon Park, Nagpur",False,None,None,Zone C,89.46,True,2024-02-05 01:47:00,6,2,2024
ORD005543,CUST01538,Bengaluru,Karnataka,560040,560040,"973, Royal Road","973, Royal Road, Velachery, Bengaluru",True,Incomplete Address,AI Model,Zone A,60.77,False,2024-05-09 11:07:00,19,5,2024
ORD005544,CUST02491,Ahmedabad,Gujarat,380059,380059,"834, Golden Colony, Kondapur, Ahmedabad (no landmark)","834, Golden Colony, Kondapur, Ahmedabad",True,Missing Landmark,AI Model,Zone E,73.74,True,2024-09-18 21:30:00,38,9,2024
ORD005545,CUST01519,Indore,Madhya Pradesh,452001,452001,"824, Green Valley Chowk, Velachery, Hyderabad","824, Royal Lane, Banjara Hills, Indore",True,Duplicate Address,Postal Database,Zone B,68.18,True,2024-10-09 18:52:00,41,10,2024
ORD005546,CUST00644,Surat,Gujarat,395001,395001,"151, Silver Street, Kondapur, Surat","151, Silver Street, Kondapur, Surat",True,Spelling Error,Manual Review,Zone A,79.3,True,2024-09-30 02:43:00,40,9,2024
ORD005547,CUST03582,Bengaluru,Karnataka,560100,560100,"998, Royal Lane, Park Street, Ahmedabad","944, Silver Marg, Adyar, Bengaluru",True,Duplicate Address,GPS Verification,Zone E,69.18,True,2024-02-22 12:05:00,8,2,2024
ORD005548,CUST00503,Kolkata,West Bengal,700001,700001,"317, Green Valley Street, Bandra East, Kolkata","317, Green Valley Street, Bandra East, Kolkata",False,None,None,Zone A,90.18,True,2024-12-04 04:24:00,49,12,2024
ORD005549,CUST01096,Ahmedabad,Gujarat,380001,380001,"716, Sunrise Nagar, Mansarovar, Ahmedabad","716, Sunrise Nagar, Mansarovar, Ahmedabad",False,None,None,Zone D,88.58,True,2024-10-19 12:30:00,42,10,2024
ORD005550,CUST01245,Surat,Gujarat,395001,395001,"942, Royal Road, New Alipore, Vadodara","481, Blue Road, Bodakdev, Surat",True,Duplicate Address,Postal Database,Zone E,78.97,True,2024-04-20 22:53:00,16,4,2024
ORD005551,CUST00440,Delhi,Delhi,110020,110020,"372, Blue Avenue, Adyar, Delhi","372, Blue Avenue, Adyar, Delhi",True,Street Name Error,Postal Database,Zone C,63.99,False,2024-02-12 15:28:00,7,2,2024
ORD005552,CUST02188,Bengaluru,Karnataka,560040,560040,"299, Park Street, Bengaluru","299, Golden Avenue, Park Street, Bengaluru",True,Missing Locality,Customer Feedback,Zone A,63.38,True,2024-04-29 03:51:00,18,4,2024
ORD005553,CUST00646,Bengaluru,Karnataka,560040,560040,"30, Blue Colony, Velachery, Delhi","610, Golden Road, Karol Bagh, Bengaluru",True,Duplicate Address,Postal Database,Zone A,61.07,True,2024-11-02 04:27:00,44,11,2024
ORD005554,CUST00277,Indore,Unknown State,452001,452001,"525, Royal Avenue, Gachibowli, Indore | State: Unknown State","525, Royal Avenue, Gachibowli, Indore",True,Wrong City-State,Manual Review,Zone E,32.11,False,2024-10-03 03:03:00,40,10,2024
ORD005555,CUST02704,Indore,Madhya Pradesh,452001,452001,"999, Blue Lane, Prahlad Nagar, Indore","999, Blue Lane, Prahlad Nagar, Indore",False,None,None,Zone B,96.33,True,2024-09-01 03:21:00,35,9,2024
ORD005556,CUST01826,Bengaluru,Karnataka,560040,560040,"972, Golden Chowk, Navrangpura, Bengaluru","972, Golden Chowk, Navrangpura, Bengaluru",False,None,None,Zone B,90.81,True,2024-02-22 12:36:00,8,2,2024
ORD005557,CUST02572,Indore,Madhya Pradesh,452001,452001,"521, Royal Street, Bodakdev, Delhi","105, Silver Avenue, Dwarka, Indore",True,Duplicate Address,Manual Review,Zone D,57.49,True,2024-12-14 17:22:00,50,12,2024
ORD005558,CUST00382,Lucknow,Uttar Pradesh,226001,226001,"283, Golden Nagar, Jayanagar, Lucknow","283, Golden Nagar, Jayanagar, Lucknow",False,None,None,Zone C,92.08,True,2024-10-31 15:03:00,44,10,2024
ORD005559,CUST03933,Lucknow,Uttar Pradesh,226001,226001,"748, Park Marg, Sanganer, Lucknow","748, Park Marg, Sanganer, Lucknow",False,None,None,Zone C,89.6,True,2024-09-09 01:39:00,37,9,2024
ORD005560,CUST03188,Bengaluru,Karnataka,560100,560100,"467, Royal Road, Connaught Place, Bengaluru","467, Royal Road, Connaught Place, Bengaluru",False,None,None,Zone E,98.56,True,2024-12-21 07:26:00,51,12,2024
ORD005561,CUST02004,Bhopal,Unknown State,462001,462001,"738, Sunrise Nagar, Dwarka, Bhopal | State: Unknown State","738, Sunrise Nagar, Dwarka, Bhopal",True,Wrong City-State,Manual Review,Zone D,55.26,True,2024-02-22 17:30:00,8,2,2024
ORD005562,CUST02588,Chennai,Tamil Nadu,600001,600001,"82, Royal Avenue, Sanganer, Chennai","82, Royal Avenue, Sanganer, Chennai",False,None,None,Zone A,99.76,True,2024-02-05 11:14:00,6,2,2024
ORD005563,CUST02645,Ahmedabad,Gujarat,380059,380059,"154, Blue Road, Viman Nagar, Ahmedabad","154, Blue Road, Viman Nagar, Ahmedabad",False,None,None,Zone B,90.32,True,2024-04-01 01:26:00,14,4,2024
ORD005564,CUST01494,Chennai,Tamil Nadu,600020,600020,"265, Park Chowk, Deccan, Chennai","265, Park Chowk, Deccan, Chennai",False,None,None,Zone A,97.9,True,2024-08-07 15:16:00,32,8,2024
ORD005565,CUST02591,Chennai,Kerala,600001,600001,"443, Royal Lane, Juhu, Chennai | State: Kerala","443, Royal Lane, Juhu, Chennai",True,Wrong City-State,Manual Review,Zone D,43.05,True,2024-07-05 10:44:00,27,7,2024
ORD005566,CUST03071,Bengaluru,Karnataka,160040,560040,"418, Green Valley Street, Tollygunge, Bengaluru","418, Green Valley Street, Tollygunge, Bengaluru",True,Pincode Mismatch,Postal Database,Zone C,55.19,False,2024-06-26 07:03:00,26,6,2024
ORD005567,CUST03515,Mumbai,Maharashtra,400001,400001,"818, Park Lane, Connaught Place, Mumbai","818, Park Lane, Connaught Place, Mumbai",False,None,None,Zone A,95.15,True,2024-03-21 21:28:00,12,3,2024
ORD005568,CUST00531,Chennai,Tamil Nadu,600020,600020,"926, Civil Lines, Chennai","926, Silver Lane, Civil Lines, Chennai",True,Missing Locality,Customer Feedback,Zone B,45.02,False,2024-05-08 17:57:00,19,5,2024
ORD005569,CUST02824,Lucknow,Uttar Pradesh,226001,226001,"558, Sunrise Street, Kalyani Nagar, Lucknow","558, Sunrise Street, Kalyani Nagar, Lucknow",False,None,None,Zone A,88.75,True,2024-09-06 16:04:00,36,9,2024
ORD005570,CUST00319,Kolkata,Odisha,700046,700046,"535, Shanti Lane, Behala, Kolkata | State: Odisha","535, Shanti Lane, Behala, Kolkata",True,Wrong City-State,Customer Feedback,Zone B,35.73,False,2024-09-12 22:44:00,37,9,2024
ORD005571,CUST02171,Indore,Madhya Pradesh,452001,452001,"292, Sunrise Lane, Navrangpura, Indore","292, Sunrise Lane, Navrangpura, Indore",False,None,None,Zone D,91.15,True,2024-07-07 17:56:00,27,7,2024
ORD005572,CUST00787,Bhopal,Madhya Pradesh,462001,462001,"258, Green Valley Lane, Andheri West, Bhopal","258, Green Valley Lane, Andheri West, Bhopal",False,None,None,Zone C,94.56,True,2024-03-07 07:47:00,10,3,2024
ORD005573,CUST03963,Pune,Maharashtra,411001,411001,"939, Satellite, Pune","939, Silver Road, Satellite, Pune",True,Missing Locality,Manual Review,Zone E,65.24,True,2024-01-14 21:23:00,2,1,2024
ORD005574,CUST02697,Patna,Bihar,800001,800001,"251, Shanti Lane, Mansarovar, Patna","251, Shanti Lane, Mansarovar, Patna",False,None,None,Zone B,90.52,True,2024-09-06 06:42:00,36,9,2024
ORD005575,CUST01325,Bengaluru,Karnataka,560040,560040,"61, Silver Marg, Dwarka, Bengaluru","61, Silver Marg, Dwarka, Bengaluru",True,Street Name Error,GPS Verification,Zone E,77.43,True,2024-09-21 17:00:00,38,9,2024
ORD005576,CUST00153,Bengaluru,Karnataka,560040,560040,"5931, Silver Nagar, Juhu, Bengaluru","359, Silver Nagar, Juhu, Bengaluru",True,Incorrect House Number,Manual Review,Zone D,80.37,False,2024-08-24 06:03:00,34,8,2024
ORD005577,CUST03797,Delhi,Delhi,110020,110020,"301, Blue Road, Salt Lake, Delhi","301, Blue Road, Salt Lake, Delhi",True,Street Name Error,AI Model,Zone E,63.81,True,2024-11-16 01:17:00,46,11,2024
ORD005578,CUST01866,Vadodara,Gujarat,390001,390001,"112, Royal Avenue, Prahlad Nagar, Vadodara","112, Royal Avenue, Prahlad Nagar, Vadodara",False,None,None,Zone D,91.24,True,2024-04-10 20:42:00,15,4,2024
ORD005579,CUST00037,Patna,Bihar,800001,800001,"587, Shanti Road, Bodakdev, Patna","587, Shanti Road, Bodakdev, Patna",False,None,None,Zone B,97.36,True,2024-02-28 07:53:00,9,2,2024
ORD005580,CUST03667,Chennai,Tamil Nadu,600001,600001,"882, Sunrise Avenue, Behala, Chenni","882, Sunrise Avenue, Behala, Chennai",True,Spelling Error,Postal Database,Zone D,72.84,True,2024-06-18 14:37:00,25,6,2024
ORD005581,CUST02132,Delhi,Delhi,110001,110001,"21, Sunrise Marg, Viman Nagar, Dehli","21, Sunrise Marg, Viman Nagar, Delhi",True,Spelling Error,Postal Database,Zone C,59.98,False,2024-06-11 11:31:00,24,6,2024
ORD005582,CUST03733,Mumbai,Maharashtra,400069,400069,"10, Shanti Marg, Satellite, Mumbay","10, Shanti Marg, Satellite, Mumbai",True,Spelling Error,Manual Review,Zone A,79.74,True,2024-08-06 19:41:00,32,8,2024
ORD005583,CUST01036,Kolkata,West Bengal,700046,700046,"444, Sunrise Chowk","444, Sunrise Chowk, Salt Lake, Kolkata",True,Incomplete Address,AI Model,Zone A,60.73,True,2024-09-10 05:49:00,37,9,2024
ORD005584,CUST03981,Coimbatore,Tamil Nadu,641001,641001,"963, Silver Street, Malviya Nagar, Bhopal","571, Silver Avenue, Park Street, Coimbatore",True,Duplicate Address,GPS Verification,Zone C,83.96,False,2024-02-07 20:02:00,6,2,2024
ORD005585,CUST02211,Delhi,Delhi,110001,110001,"10, Silver Lane","10, Silver Lane, Kondapur, Delhi",True,Incomplete Address,GPS Verification,Zone A,45.48,False,2024-04-18 01:43:00,16,4,2024
ORD005586,CUST00691,Patna,Unknown State,800001,800001,"483, Shanti Avenue, Dadar, Patna | State: Unknown State","483, Shanti Avenue, Dadar, Patna",True,Wrong City-State,AI Model,Zone D,56.07,True,2024-01-14 15:42:00,2,1,2024
ORD005587,CUST00321,Chennai,Tamil Nadu,600001,600001,"874, Silver Lane, Kondapur, Chennai","874, Silver Lane, Kondapur, Chennai",False,None,None,Zone D,95.38,True,2024-10-20 18:36:00,42,10,2024
ORD005588,CUST02993,Surat,Rajasthan,395001,395001,"863, Sunrise Marg, Navrangpura, Surat | State: Rajasthan","863, Sunrise Marg, Navrangpura, Surat",True,Wrong City-State,Manual Review,Zone B,56.17,True,2024-09-03 22:10:00,36,9,2024
ORD005589,CUST02247,Coimbatore,Tamil Nadu,641001,641001,"205, Golden Street, Park Street, Coimbatore","205, Golden Street, Park Street, Coimbatore",False,None,None,Zone B,93.61,True,2024-02-02 06:48:00,5,2,2024
ORD005590,CUST01859,Bengaluru,Tamil Nadu,560040,560040,"107, Blue Street, Dwarka, Bengaluru | State: Tamil Nadu","107, Blue Street, Dwarka, Bengaluru",True,Wrong City-State,Manual Review,Zone E,38.94,False,2024-01-07 06:20:00,1,1,2024
ORD005591,CUST01940,Delhi,Delhi,110001,110001,"319, Royal Street, Adyar, Delhi","319, Royal Street, Adyar, Delhi",False,None,None,Zone E,99.22,True,2024-11-29 20:21:00,48,11,2024
ORD005592,CUST03612,Bhopal,Madhya Pradesh,460001,462001,"94, Park Avenue, Salt Lake, Bhopal","94, Park Avenue, Salt Lake, Bhopal",True,Pincode Mismatch,GPS Verification,Zone C,47.07,False,2024-06-04 07:05:00,23,6,2024
ORD005593,CUST03127,Nagpur,Maharashtra,440001,440001,"497, Green Valley Street, Indiranagar, Nagpur (no landmark)","497, Green Valley Street, Indiranagar, Nagpur",True,Missing Landmark,Customer Feedback,Zone B,68.05,True,2024-01-21 12:23:00,3,1,2024
ORD005594,CUST01184,Mumbai,Maharashtra,400001,400001,"6685, Sunrise Road, Koramangala, Mumbai","670, Sunrise Road, Koramangala, Mumbai",True,Incorrect House Number,Manual Review,Zone B,60.66,True,2024-03-10 00:41:00,10,3,2024
ORD005595,CUST01977,Pune,Maharashtra,411014,411014,"477, Sunrise Avenue","477, Sunrise Avenue, Madhapur, Pune",True,Incomplete Address,GPS Verification,Zone B,69.45,True,2024-02-08 06:25:00,6,2,2024
ORD005596,CUST03373,Bengaluru,Karnataka,560001,560001,"21, Shanti Marg, Velachery, Bengaluru","21, Shanti Marg, Velachery, Bengaluru",False,None,None,Zone D,98.15,True,2024-12-18 17:43:00,51,12,2024
ORD005597,CUST02411,Bengaluru,Karnataka,560040,560040,"67, Shanti Marg","67, Shanti Marg, Kalyani Nagar, Bengaluru",True,Incomplete Address,Customer Feedback,Zone A,59.84,True,2024-02-20 00:08:00,8,2,2024
ORD005598,CUST02638,Kanpur,Uttar Pradesh,208001,208001,"28, Blue Nagar, Deccan, Kanpur","28, Blue Nagar, Deccan, Kanpur",False,None,None,Zone D,99.02,True,2024-07-02 15:07:00,27,7,2024
ORD005599,CUST00873,Vadodara,Gujarat,390001,390001,"782, Dwarka, Vadodara","782, Golden Marg, Dwarka, Vadodara",True,Missing Locality,Postal Database,Zone B,57.36,True,2024-04-08 08:35:00,15,4,2024
ORD005600,CUST01958,Ahmedabad,Gujarat,380001,380001,"9237, Sunrise Chowk, Jubilee Hills, Ahmedabad","533, Sunrise Chowk, Jubilee Hills, Ahmedabad",True,Incorrect House Number,GPS Verification,Zone C,55.26,True,2024-02-01 03:29:00,5,2,2024
ORD005601,CUST02976,Delhi,Delhi,110092,110092,"867, Silver Road, Tollygunge, Delli","867, Silver Road, Tollygunge, Delhi",True,Spelling Error,GPS Verification,Zone A,58.68,True,2024-08-06 13:19:00,32,8,2024
ORD005602,CUST02440,Jaipur,Rajasthan,702017,302017,"756, Golden Road, Bodakdev, Jaipur","756, Golden Road, Bodakdev, Jaipur",True,Pincode Mismatch,GPS Verification,Zone D,30.62,False,2024-11-29 03:44:00,48,11,2024
ORD005603,CUST02279,Kanpur,Unknown State,208001,208001,"688, Park Chowk, Dadar, Kanpur | State: Unknown State","688, Park Chowk, Dadar, Kanpur",True,Wrong City-State,Customer Feedback,Zone E,56.22,True,2024-01-20 17:34:00,3,1,2024
ORD005604,CUST01223,Bengaluru,Karnataka,560040,560040,"611, Golden Colony, Viman Nagar, Nagpur","202, Blue Marg, Andheri West, Bengaluru",True,Duplicate Address,Customer Feedback,Zone E,80.89,True,2024-01-09 16:41:00,2,1,2024
ORD005605,CUST03491,Pune,Maharashtra,411014,411014,"789, Golden Road, Vastrapur, Pune","789, Golden Road, Vastrapur, Pune",False,None,None,Zone E,91.42,True,2024-10-08 15:14:00,41,10,2024
ORD005606,CUST03482,Bengaluru,Karnataka,560001,560001,"4778, Royal Street, HSR Layout, Bengaluru","143, Royal Street, HSR Layout, Bengaluru",True,Incorrect House Number,Customer Feedback,Zone E,81.81,False,2024-12-30 15:26:00,1,12,2024
ORD005607,CUST02641,Pune,Gujarat,411014,411014,"359, Royal Lane, Malviya Nagar, Pune | State: Gujarat","359, Royal Lane, Malviya Nagar, Pune",True,Wrong City-State,Customer Feedback,Zone E,44.2,False,2024-12-26 05:50:00,52,12,2024
ORD005608,CUST01035,Ahmedabad,Gujarat,380059,380059,"721, Shanti Colony, Karol Bagh, Patna","982, Silver Chowk, OMR, Ahmedabad",True,Duplicate Address,Manual Review,Zone A,65.87,True,2024-06-25 22:59:00,26,6,2024
ORD005609,CUST02330,Delhi,Delhi,110001,110001,"835, Sunrise Chowk, Satellite, Delhi","835, Sunrise Chowk, Satellite, Delhi",False,None,None,Zone B,91.29,True,2024-03-06 18:31:00,10,3,2024
ORD005610,CUST00941,Lucknow,Uttar Pradesh,226001,226001,"191, Andheri West, Lucknow","191, Royal Marg, Andheri West, Lucknow",True,Missing Locality,Manual Review,Zone B,60.35,True,2024-12-02 00:42:00,49,12,2024
ORD005611,CUST02602,Jaipur,Rajasthan,302001,302001,"711, Royal Chowk, Civil Lines, Jaipur","711, Royal Chowk, Civil Lines, Jaipur",False,None,None,Zone C,96.14,False,2024-08-10 00:03:00,32,8,2024
ORD005612,CUST02390,Pune,Maharashtra,411014,411014,"434, Green Valley Road, Dadar, Pune","434, Green Valley Road, Dadar, Pune",False,None,None,Zone D,94.29,True,2024-01-13 12:48:00,2,1,2024
ORD005613,CUST00842,Chennai,Tamil Nadu,600020,600020,"659, Vaishali Nagar, Chennai","659, Blue Colony, Vaishali Nagar, Chennai",True,Missing Locality,Manual Review,Zone D,56.48,True,2024-11-23 15:30:00,47,11,2024
ORD005614,CUST02963,Kanpur,Uttar Pradesh,208001,208001,"149, Green Valley Chowk, Gachibowli, Kanpur (no landmark)","149, Green Valley Chowk, Gachibowli, Kanpur",True,Missing Landmark,Manual Review,Zone C,80.75,True,2024-12-06 00:52:00,49,12,2024
ORD005615,CUST01786,Lucknow,Uttar Pradesh,226001,226001,"229, Golden Street","229, Golden Street, Sanganer, Lucknow",True,Incomplete Address,Manual Review,Zone E,62.14,True,2024-01-28 20:34:00,4,1,2024
ORD005616,CUST03163,Vadodara,Gujarat,390001,390001,"596, Green Valley Road, Koregaon Park, Vadodara","596, Green Valley Road, Koregaon Park, Vadodara",True,Street Name Error,Postal Database,Zone C,63.98,True,2024-03-08 22:28:00,10,3,2024
ORD005617,CUST01550,Jaipur,Rajasthan,302001,302001,"508, Sunrise Road, Whitefield, Jaippur","508, Sunrise Road, Whitefield, Jaipur",True,Spelling Error,Manual Review,Zone C,77.05,True,2024-07-16 05:35:00,29,7,2024
ORD005618,CUST02705,Mumbai,Maharashtra,490069,400069,"402, Royal Chowk, Juhu, Mumbai","402, Royal Chowk, Juhu, Mumbai",True,Pincode Mismatch,GPS Verification,Zone D,36.99,False,2024-12-09 07:44:00,50,12,2024
ORD005619,CUST02417,Jaipur,Madhya Pradesh,302001,302001,"596, Sunrise Lane, Jubilee Hills, Jaipur | State: Madhya Pradesh","596, Sunrise Lane, Jubilee Hills, Jaipur",True,Wrong City-State,Postal Database,Zone B,32.26,False,2024-11-01 15:09:00,44,11,2024
ORD005620,CUST03104,Mumbai,Maharashtra,400069,400069,"31, Green Valley Road, Bodakdev, Mumbai","31, Green Valley Road, Bodakdev, Mumbai",False,None,None,Zone D,94.51,True,2024-05-19 00:23:00,20,5,2024
ORD005621,CUST03343,Patna,Bihar,800001,800001,"294, Blue Road, Jubilee Hills, Patna","294, Blue Road, Jubilee Hills, Patna",False,None,None,Zone C,98.75,True,2024-09-11 03:30:00,37,9,2024
ORD005622,CUST00600,Chennai,Tamil Nadu,600020,600020,"439, Silver Street, Karol Bagh, Indore","616, Sunrise Chowk, Gachibowli, Chennai",True,Duplicate Address,GPS Verification,Zone B,66.1,True,2024-09-04 07:25:00,36,9,2024
ORD005623,CUST03607,Mumbai,Maharashtra,400009,400001,"339, Blue Nagar, Sanganer, Mumbai","339, Blue Nagar, Sanganer, Mumbai",True,Pincode Mismatch,Manual Review,Zone E,41.58,False,2024-11-04 07:07:00,45,11,2024
ORD005624,CUST00909,Lucknow,Uttar Pradesh,226001,226001,"819, Silver Marg, Adyar, Lucknow","819, Silver Marg, Adyar, Lucknow",False,None,None,Zone E,95.81,True,2024-08-10 04:23:00,32,8,2024
